"Code","Desc","Type","med_type"
"4636011000001109","OxyNorm 20mg/2ml solution for injection ampoules (Napp Pharmaceuticals Ltd)","dmd","PNC"
"4623511000001106","Ibuprofen 300mg / Pseudoephedrine 45mg modified-release capsules","dmd","PNC"
"116515001000027104","DIAMORPHINE 3 GM INJ","dmd","PNC"
"24408811000001107","Tapentadol 20mg/ml oral solution sugar free","dmd","PNC"
"16205511000001108","Lyrica 150mg capsules (Lexon (UK) Ltd)","dmd","PNC"
"9110711000001100","Propain Plus caplets (Ceuta Healthcare Ltd)","dmd","PNC"
"9092111000001108","Calpol Infant 120mg/5ml oral suspension 5ml sachets (McNeil Products Ltd)","dmd","PNC"
"109215001000027101","SALICYLAMIDE/PARACETAMOL MG TAB","dmd","PNC"
"329925006","Aceclofenac 100mg tablets","dmd","PNC"
"115995001000027108","DOLOXENE 65 MG PUL","dmd","PNC"
"7926811000001106","Ibuprofen 200mg caplets (Lloyds Pharmacy Ltd)","dmd","PNC"
"213511000001106","Lofensaid Retard 75 tablets (Opus Pharmaceuticals Ltd)","dmd","PNC"
"329683004","Ibuprofen 200mg / Codeine 12.8mg tablets","dmd","PNC"
"162011000001106","Naprosyn 500mg tablets (Atnahs Pharma UK Ltd)","dmd","PNC"
"75405001000027108","Apsifen -f 600mg Tablet (Approved Prescription Services Ltd)","dmd","PNC"
"419711000001102","Ketovail 100mg modified-release capsules (Teva UK Ltd)","dmd","PNC"
"217175001000027100","Morphine sulphate 24 90mg Modified-release capsule","dmd","PNC"
"144275001000027107","SRM-RHOTARD 10mg Modified-release tablet (Pharmacia Ltd)","dmd","PNC"
"36027711000001105","Pentazocine 60mg/2ml solution for injection ampoules","dmd","PNC"
"14945211000001109","Mefenamic acid 250mg capsules (Essential Generics Ltd)","dmd","PNC"
"4986211000001109","Opazimes chewable tablets (Strides Pharma UK Ltd)","dmd","PNC"
"198395001000027103","Tramil 500mg Capsule (Wyeth Consumer Healthcare)","dmd","PNC"
"3159211000001105","Fenbid 300mg Spansules (Mercury Pharma Group Ltd)","dmd","PNC"
"28955001000027103","Pethidine 10mg/ml Injection (Martindale Pharmaceuticals Ltd)","dmd","PNC"
"113105001000027104","Co-proxamol 32.5mg+325mg Tablet (Regent Laboratories Ltd)","dmd","PNC"
"18547411000001105","Brufen 600mg effervescent granules sachets (DE Pharmaceuticals)","dmd","PNC"
"393211000001104","Mefenamic acid 500mg tablets (Alliance Healthcare (Distribution) Ltd)","dmd","PNC"
"134365001000027105","Tramadol sr 100mg Modified-release tablet (Winthrop Pharmaceuticals Ltd)","dmd","PNC"
"23682311000001104","Mezolar Matrix 37.5microgram/hour transdermal patches (Sandoz Ltd)","dmd","PNC"
"878411000001103","Ibuprofen 400mg tablets (IVAX Pharmaceuticals UK Ltd)","dmd","PNC"
"186635001000027106","Day nurse with phenylpropanolamine and dextromethorphan Capsule (GlaxoSmithKline Consumer Healthcare)","dmd","PNC"
"9890311000001105","Cuprofen for Children 100mg/5ml oral suspension (SSL International Plc)","dmd","PNC"
"14972811000001102","Effentora 600microgram buccal tablets (Teva UK Ltd)","dmd","PNC"
"112005001000027104","MORPHINE 60 MG SUP","dmd","PNC"
"15303011000001109","Osmanil 100micrograms/hour transdermal patches (Zentiva)","dmd","PNC"
"18080211000001103","Paracetamol 500mg soluble tablets (Fannin UK Ltd)","dmd","PNC"
"22786711000001103","Co-codamol 30mg/500mg caplets (Actavis UK Ltd)","dmd","PNC"
"204375001000027102","Ibuprofen and codeine 200mg + 12.5mg Tablet","dmd","PNC"
"14761111000001102","Voltarol Retard 100mg tablets (Sigma Pharmaceuticals Plc)","dmd","PNC"
"322379008","Co-codamol 12.8mg/500mg tablets","dmd","PNC"
"203885001000027107","Anadin Ultra liquid capsules (Wyeth Consumer Healthcare)","dmd","PNC"
"415161007","Pregabalin 100mg capsules","dmd","PNC"
"94735001000027100","ASPIRIN & CODEINE 75 MG TAB","dmd","PNC"
"282411000001101","Diclovol 75mg SR tablets (Arun Pharmaceuticals Ltd)","dmd","PNC"
"4382711000001105","Morphine sulfate 10mg/1ml solution for injection ampoules (A A H Pharmaceuticals Ltd)","dmd","PNC"
"819011000001108","Nycopren 250mg gastro-resistant tablets (Ardern Healthcare Ltd)","dmd","PNC"
"11753011000001104","Calprofen 100mg/5ml oral suspension 5ml sachets (McNeil Products Ltd)","dmd","PNC"
"9604211000001103","Co-codamol 30mg/500mg tablets (Actavis UK Ltd)","dmd","PNC"
"4527011000001103","Rhotard Morphine SR 30mg tablets (Sovereign Medical Ltd)","dmd","PNC"
"118585001000027108","ASPIRIN & CODEINE paed 75 MG TAB","dmd","PNC"
"4039411000001102","Morphine sulfate 30mg suppositories (Martindale Pharmaceuticals Ltd)","dmd","PNC"
"91835001000027106","Lidifen f 600mg Tablet (Berk Pharmaceuticals Ltd)","dmd","PNC"
"16034111000001104","Instanyl 50micrograms/dose nasal spray (Takeda UK Ltd)","dmd","PNC"
"10585001000027104","Co-codamol 8mg+500mg Tablet (C P Pharmaceuticals Ltd)","dmd","PNC"
"522911000001108","Ibuprofen 400mg tablets (Aspar Pharmaceuticals Ltd)","dmd","PNC"
"929211000001103","Zydol XL 300mg tablets (Grunenthal Ltd)","dmd","PNC"
"12874811000001109","Fentalis Reservoir 25micrograms/hour transdermal patches (Sandoz Ltd)","dmd","PNC"
"3882611000001101","MXL 90mg capsules (Napp Pharmaceuticals Ltd)","dmd","PNC"
"23591411000001107","Diclofenac sodium 75mg modified-release capsules (Waymade Healthcare Plc)","dmd","PNC"
"330169002","Celecoxib 200mg capsules","dmd","PNC"
"411211000001108","Mefenamic acid 500mg tablets (A A H Pharmaceuticals Ltd)","dmd","PNC"
"110795001000027106","Dihydrocodeine with paracetamol 30mg+500mg tablets","dmd","PNC"
"199225001000027101","Pseudoephedrine 45mg with ibuprofen 300mg modified-release capsule","dmd","PNC"
"14977211000001100","Maxitram SR 100mg capsules (Chiesi Ltd)","dmd","PNC"
"15585001000027105","Mefenamic acid 250mg Capsule (Berk Pharmaceuticals Ltd)","dmd","PNC"
"11085911000001105","Matrifen 100micrograms/hour transdermal patches (Teva UK Ltd)","dmd","PNC"
"186815001000027108","MORPHINE HCL 5MG/CHLOROFORM WATER TO 5ML SOL","dmd","PNC"
"769511000001101","Co-proxamol 32.5mg/325mg tablets (Teva UK Ltd)","dmd","PNC"
"322239002","Paracetamol 250mg/5ml oral suspension","dmd","PNC"
"14952411000001102","Fentanyl 800microgram sublingual tablets sugar free","dmd","PNC"
"13004211000001106","Paracetamol 1g/5ml oral suspension","dmd","PNC"
"102135001000027101","Anadin Soluble tablet (Wyeth Consumer Healthcare)","dmd","PNC"
"9565311000001104","BuTrans 5micrograms/hour transdermal patches (Napp Pharmaceuticals Ltd)","dmd","PNC"
"226455001000027104","Inoven 200mg Tablet (Janssen-Cilag Ltd)","dmd","PNC"
"236345001000027108","Lemsip max cold and flu lemon Sachets (Reckitt Benckiser Healthcare (UK) Ltd)","dmd","PNC"
"180611000001102","Dysman 500 tablets (Ashbourne Pharmaceuticals Ltd)","dmd","PNC"
"69925001000027107","MORPHINE SULPHATE 4 MG INJ","dmd","PNC"
"10774611000001104","Ibuprofen 400mg capsules","dmd","PNC"
"16225511000001103","Powergel 2.5% gel (Lexon (UK) Ltd)","dmd","PNC"
"109705001000027106","Dextromoramide 10mg suppository","dmd","PNC"
"90195001000027103","Ibumetin 400mg Tablet (Alfred Benzon (UK) Ltd)","dmd","PNC"
"4380011000001109","MST Continus suspension 30mg granules sachets (Napp Pharmaceuticals Ltd)","dmd","PNC"
"8017411000001103","4Head sticks (Dendron Ltd)","dmd","PNC"
"195865001000027108","Lodine sr 600mg Modified-release tablet (Shire Pharmaceuticals Ltd)","dmd","PNC"
"7381611000001100","Tramacet 37.5mg/325mg tablets (Grunenthal Ltd)","dmd","PNC"
"226175001000027102","Fenpaed 100mg/5ml Oral suspension (Pinewood Healthcare)","dmd","PNC"
"14972311000001106","Effentora 800microgram buccal tablets (Teva UK Ltd)","dmd","PNC"
"93545001000027101","BUCLIZINE HYD/CODEINE PHOS/PARACET / COD 6.25 MG TAB","dmd","PNC"
"244711000001106","Co-codamol 8mg/500mg tablets (Kent Pharmaceuticals Ltd)","dmd","PNC"
"8149511000001105","Disprol Paracetamol 120mg/5ml oral suspension (Reckitt Benckiser Healthcare (UK) Ltd)","dmd","PNC"
"322604007","Pentazocine 50mg suppositories","dmd","PNC"
"13829911000001108","Arcoxia 120mg tablets (DE Pharmaceuticals)","dmd","PNC"
"232085001000027104","Mendys 250mg Capsule (Kent Pharmaceuticals Ltd)","dmd","PNC"
"36046711000001109","Indometacin 50mg modified-release tablets","dmd","PNC"
"222205001000027107","Morcap sr 100mg Modified-release capsule (Faulding Pharmaceuticals (Dbl))","dmd","PNC"
"23658011000001109","Shortec 10mg capsules (Qdem Pharmaceuticals Ltd)","dmd","PNC"
"322522000","Diamorphine 10mg tablets","dmd","PNC"
"16140611000001108","Axorid 200mg/20mg modified-release capsules (Meda Pharmaceuticals Ltd)","dmd","PNC"
"330611000001103","Co-codamol 8mg/500mg tablets (Mylan)","dmd","PNC"
"36130011000001103","Oxycodone 10mg/ml oral solution sugar free","dmd","PNC"
"16073411000001109","Diamorphine 100mg powder for solution for injection vials","dmd","PNC"
"281911000001103","Ibuprofen 600mg tablets (Sandoz Ltd)","dmd","PNC"
"85275001000027102","DIAMORPHINE 10 MG LIN","dmd","PNC"
"111945001000027104","MORPHINE SULPHATE EPIDURAL 2 MG INJ","dmd","PNC"
"638311000001103","Panadol ActiFast Soluble tablets (GlaxoSmithKline Consumer Healthcare)","dmd","PNC"
"20192011000001101","Morphine sulfate 100mg/50ml solution for infusion vials (A A H Pharmaceuticals Ltd)","dmd","PNC"
"183935001000027102","Medinol 250mg/5ml Oral suspension (SSL International Plc)","dmd","PNC"
"167955001000027107","Paracetamol 500mg with methionine 100 mg tablet","dmd","PNC"
"259785001000027102","Paracetamol 500mg with codeine phosphate 12.8mg & caffeine 30mg effervescent tablet","dmd","PNC"
"166615001000027102","OXYPHENBUTAZONE 250 MG SUP","dmd","PNC"
"322257001","Paracetamol 250mg suppositories","dmd","PNC"
"3676011000001109","Clinoril 200mg tablets (Merck Sharp & Dohme Ltd)","dmd","PNC"
"250785001000027101","Codeine phosphate 12.8mg with paracetamol 500mg tablets","dmd","PNC"
"11695001000027104","Diamorphine hydrochloride 10mg Injection (Hillcross Pharmaceuticals Ltd)","dmd","PNC"
"16147411000001109","Celebrex 200mg capsules (Lexon (UK) Ltd)","dmd","PNC"
"17515001000027107","Cuprofen 200mg Tablet (SSL International Plc)","dmd","PNC"
"110805001000027106","PAPAVERETUM 20 MG INJ","dmd","PNC"
"120905001000027102","Levorphanol 1.5mg Tablet","dmd","PNC"
"4035011000001109","Morcap SR 50mg capsules (Hospira UK Ltd)","dmd","PNC"
"44511000001108","Lofensaid 50mg gastro-resistant tablets (Opus Pharmaceuticals Ltd)","dmd","PNC"
"16742511000001100","Paracetamol 120mg/5ml oral suspension paediatric (Rosemont Pharmaceuticals Ltd)","dmd","PNC"
"250615001000027108","Morphine sulphate Capsule","dmd","PNC"
"130005001000027107","Nortriptyline 10mg/5ml Liquid","dmd","PNC"
"129811000001104","Codeine 30mg tablets (Accord Healthcare Ltd)","dmd","PNC"
"322525003","Diamorphine 30mg powder for solution for injection ampoules","dmd","PNC"
"53255001000027108","Benorilate 2g/5ml Liquid (Approved Prescription Services Ltd)","dmd","PNC"
"110785001000027107","Dihydrocodeine with paracetamol 20mg+500mg tablets","dmd","PNC"
"43035001000027105","Paracetamol 120mg/5ml Oral solution (Teva UK Ltd)","dmd","PNC"
"3407911000001102","Arcoxia 120mg tablets (Merck Sharp & Dohme Ltd)","dmd","PNC"
"63311000001108","Piroxicam 20mg capsules (IVAX Pharmaceuticals UK Ltd)","dmd","PNC"
"8455111000001104","Diclofenac 10mg/5ml oral suspension","dmd","PNC"
"4931111000001102","De Witt's Analgesic Pills (E.C. DeWitt and Company Ltd)","dmd","PNC"
"166111000001106","Arthrosin 500 tablets (Ashbourne Pharmaceuticals Ltd)","dmd","PNC"
"12790311000001100","Tramulief SR 100mg tablets (Advanz Pharma)","dmd","PNC"
"12882011000001103","Mezolar Matrix 50micrograms/hour transdermal patches (Sandoz Ltd)","dmd","PNC"
"167975001000027105","Morphine 15mg Suppository","dmd","PNC"
"9532911000001102","Zamadol 24hr 300mg modified-release tablets (Mylan)","dmd","PNC"
"805511000001101","Dromadol XL 400mg tablets (IVAX Pharmaceuticals UK Ltd)","dmd","PNC"
"176165001000027103","CODEINE & PARACETAMOL TAB","dmd","PNC"
"3075211000001103","Filnarine SR 10mg tablets (Teva UK Ltd)","dmd","PNC"
"97485001000027105","MORPHINE SULPHATE CR 60 MG TAB","dmd","PNC"
"14977411000001101","Maxitram SR 50mg capsules (Chiesi Ltd)","dmd","PNC"
"11720111000001106","Diamorphine 3mg/5ml oral solution","dmd","PNC"
"4615511000001102","Ibuprofen 100mg/5ml oral suspension 5ml sachets sugar free","dmd","PNC"
"245711000001105","Calpol Six Plus Fastmelts 250mg tablets (McNeil Products Ltd)","dmd","PNC"
"68495001000027103","OMNOPON 10 MG INJ","dmd","PNC"
"694411000001106","Nurofen 200mg tablets (Reckitt Benckiser Healthcare (UK) Ltd)","dmd","PNC"
"11935111000001108","Nurofen Express 684mg caplets (Reckitt Benckiser Healthcare (UK) Ltd)","dmd","PNC"
"35913811000001106","Buprenorphine 52.5micrograms/hour transdermal patches","dmd","PNC"
"12301311000001108","Naproxen 100mg/5ml oral suspension","dmd","PNC"
"3869411000001108","Palladone SR 2mg capsules (Napp Pharmaceuticals Ltd)","dmd","PNC"
"44611000001107","Voltarol 50mg suppositories (Novartis Pharmaceuticals UK Ltd)","dmd","PNC"
"329641009","Fenoprofen 300mg tablets","dmd","PNC"
"100211000001103","Indometacin 50mg capsules (Actavis UK Ltd)","dmd","PNC"
"10900011000001100","Co-codamol 8mg/500mg effervescent tablets (Bayer Plc)","dmd","PNC"
"17811000001106","Brexidol 20mg tablets (Chiesi Ltd)","dmd","PNC"
"178811000001105","Naprosyn EC 250mg tablets (Atnahs Pharma UK Ltd)","dmd","PNC"
"203811000001106","Zydol 50mg capsules (Grunenthal Ltd)","dmd","PNC"
"31865001000027105","Tolectin 200mg Capsule (Cilag Pharmaceuticals Ltd)","dmd","PNC"
"243335001000027101","Paracetamol with phenylephrine & paracetamol with phenylephrine & caffeine capsule","dmd","PNC"
"90235001000027107","Paxofen 200mg Tablet (M A Steinhard Ltd)","dmd","PNC"
"216911000001105","Dromadol SR 100mg tablets (Teva UK Ltd)","dmd","PNC"
"902911000001109","Indocid 100mg suppositories (Aspen Pharma Trading Ltd)","dmd","PNC"
"458511000001105","Orudis 100mg capsules (Sanofi)","dmd","PNC"
"3159911000001101","Arthrotec 50 gastro-resistant tablets (Pfizer Ltd)","dmd","PNC"
"3838511000001105","Palladone SR 4mg capsules (Napp Pharmaceuticals Ltd)","dmd","PNC"
"217185001000027105","Morphine sulphate 24 120mg Modified-release capsule","dmd","PNC"
"11719211000001104","Diamorphine 15mg/5ml oral solution","dmd","PNC"
"182465001000027102","Junifen 100mg/5ml Oral suspension (Crookes Healthcare Ltd)","dmd","PNC"
"9508911000001105","Tilofyl 100micrograms/hour transdermal patches (Tillomed Laboratories Ltd)","dmd","PNC"
"16425811000001104","Co-codamol 30mg/500mg capsules (Advanz Pharma)","dmd","PNC"
"235635001000027104","Paracetamol 500mg with codeine 12.8mg tablet","dmd","PNC"
"16174311000001107","Ketoprofen 100mg / Omeprazole 20mg modified-release capsules","dmd","PNC"
"9090311000001106","Durogesic DTrans 100micrograms/hour transdermal patches (Janssen-Cilag Ltd)","dmd","PNC"
"190145001000027104","Sevredol 10mg Suppository (Napp Pharmaceuticals Ltd)","dmd","PNC"
"36126611000001105","Morphine 120mg modified-release capsules","dmd","PNC"
"29111000001101","Paracetamol 500mg soluble tablets (Kent Pharmaceuticals Ltd)","dmd","PNC"
"234595001000027107","Care ibuprofen 400mg Tablet (Thornton & Ross Ltd)","dmd","PNC"
"329654002","Ibuprofen 600mg tablets","dmd","PNC"
"172111000001101","Indocid R 75mg capsules (Merck Sharp & Dohme Ltd)","dmd","PNC"
"145211000001101","Indometacin 100mg suppositories (Actavis UK Ltd)","dmd","PNC"
"627511000001108","Piroxicam 20mg capsules (Actavis UK Ltd)","dmd","PNC"
"249995001000027102","Pethidine capsule","dmd","PNC"
"31875001000027103","Tolectin 400mg Capsule (Cilag Pharmaceuticals Ltd)","dmd","PNC"
"168085001000027104","Diamorphine 100mg Injection (Manufacturer unknown)","dmd","PNC"
"85215001000027105","DIAMORPHINE 15 MG INJ","dmd","PNC"
"18672111000001109","Tapentadol 250mg modified-release tablets","dmd","PNC"
"329806007","Naproxen 250mg tablets","dmd","PNC"
"138685001000027102","Pseudoephedrine 60mg with paracetamol 500mg tablet","dmd","PNC"
"214795001000027106","Moraxen 35mg Rectal tampon (Schwarz Pharma Ltd)","dmd","PNC"
"22057111000001108","Ibuprofen 600mg tablets (Waymade Healthcare Plc)","dmd","PNC"
"3021311000001105","Manorfen 400mg tablets (The Manor Drug Company (Nottingham) Ltd)","dmd","PNC"
"14680511000001108","Nitrous oxide 50% / Oxygen 50%","dmd","PNC"
"68111000001102","Tylex 30mg/500mg effervescent tablets (UCB Pharma Ltd)","dmd","PNC"
"97515001000027101","MORPHINE SULPHATE CR 200 MG TAB","dmd","PNC"
"263405001000027107","Calpol infant 120mg/5ml Oral suspension (McNeil Products Ltd)","dmd","PNC"
"4929311000001103","Hedex Extra tablets (Omega Pharma Ltd)","dmd","PNC"
"36566111000001100","Codeine 25mg/5ml oral solution","dmd","PNC"
"392111000001104","Pardelprin MR 75mg capsules (Actavis UK Ltd)","dmd","PNC"
"4929511000001109","Panadol Extra tablets (GlaxoSmithKline Consumer Healthcare)","dmd","PNC"
"886411000001108","Tramadol 50mg capsules (Actavis UK Ltd)","dmd","PNC"
"15512111000001104","Feminax Ultra 250mg gastro-resistant tablets (Bayer Plc)","dmd","PNC"
"15990111000001107","Co-codamol 8mg/500mg tablets (Bristol Laboratories Ltd)","dmd","PNC"
"218935001000027109","Paracetamol 120 mg capsule","dmd","PNC"
"655311000001106","Paracodol 8mg/500mg effervescent tablets (Bayer Plc)","dmd","PNC"
"127885001000027103","Nalbuphine hc 10mg/ml Injection","dmd","PNC"
"4026811000001109","Pethidine 100mg/2ml / Promethazine 50mg/2ml solution for injection ampoules","dmd","PNC"
"13367311000001107","Co-codamol 8mg/500mg capsules (A A H Pharmaceuticals Ltd)","dmd","PNC"
"3881711000001103","Morcap SR 20mg capsules (Hospira UK Ltd)","dmd","PNC"
"11934911000001107","Nurofen Express 400mg liquid capsules (Reckitt Benckiser Healthcare (UK) Ltd)","dmd","PNC"
"814411000001103","Volsaid Retard 75 tablets (Chiesi Ltd)","dmd","PNC"
"136905001000027109","Paracetamol 500 mg+ pentazocine 15mg tablet","dmd","PNC"
"268911000001105","Diclofenac sodium 25mg gastro-resistant tablets (Sterwin Medicines)","dmd","PNC"
"11054811000001105","Tradorec XL 200mg tablets (Endo Ventures Ltd)","dmd","PNC"
"322277008","Paracetamol 120mg/5ml oral suspension paediatric","dmd","PNC"
"4934311000001102","Generic Solpadeine Plus capsules","dmd","PNC"
"322428003","Morphine sulfate 15mg suppositories","dmd","PNC"
"12871211000001106","Zeridame SR 150mg tablets (Actavis UK Ltd)","dmd","PNC"
"329636001","Fenbufen 450mg tablets","dmd","PNC"
"329895001","Tiaprofenic acid 200mg tablets","dmd","PNC"
"15852811000001104","Oxycodone 40mg / Naloxone 20mg modified-release tablets","dmd","PNC"
"299475001000027100","Co-dydramol (dihydrocodeine and paracetamol) 10mg with 500mg/5ml oral suspension","dmd","PNC"
"18068111000001109","Co-codamol 30mg/500mg effervescent tablets (Fannin UK Ltd)","dmd","PNC"
"69945001000027105","MORPHINE SULPHATE 5 MG SUP","dmd","PNC"
"166395001000027109","PARACETAMOL 250 MG TAB","dmd","PNC"
"155411000001100","Oruvail 100 modified-release capsules (Sanofi)","dmd","PNC"
"13386111000001109","Dihydrocodeine 30mg tablets (Almus Pharmaceuticals Ltd)","dmd","PNC"
"97355001000027109","MORPHINE SULPHATE CR 5 MG TAB","dmd","PNC"
"172215001000027103","INDOCID 500 MG SUP","dmd","PNC"
"87975001000027102","CODEINE CO SOLUBLE TAB","dmd","PNC"
"855111000001101","Co-codamol 30mg/500mg tablets (Zentiva)","dmd","PNC"
"13893811000001105","Paracetamol 500mg/5ml oral solution","dmd","PNC"
"534911000001102","Diclofenac sodium 25mg gastro-resistant tablets (Mylan)","dmd","PNC"
"49425001000027102","Solpadeine Capsule (GlaxoSmithKline Consumer Healthcare)","dmd","PNC"
"2838111000001106","Durogesic 100micrograms transdermal patches (Janssen-Cilag Ltd)","dmd","PNC"
"3897311000001109","Morphine tartrate 10mg/1ml / Cyclizine tartrate 50mg/1ml solution for injection ampoules","dmd","PNC"
"217925001000027101","Remedeine 30mg+500mg Effervescent tablet (Napp Pharmaceuticals Ltd)","dmd","PNC"
"771311000001100","Ibuprofen 200mg tablets (A A H Pharmaceuticals Ltd)","dmd","PNC"
"11592311000001104","Tramquel SR 100mg capsules (Mylan)","dmd","PNC"
"43485001000027106","Fortral 50mg Capsule (Sanofi-Synthelabo Ltd)","dmd","PNC"
"158735001000027105","Pethidine 25mg tablet","dmd","PNC"
"322307006","Co-codamol 8mg/500mg tablets","dmd","PNC"
"217155001000027103","Morphine sulphate 24 30mg Modified-release capsule","dmd","PNC"
"25884811000001100","Paracetamol 500mg caplets (Icarus Pharmaceuticals Ltd)","dmd","PNC"
"194911000001104","Dihydrocodeine 30mg tablets (Mylan)","dmd","PNC"
"8092711000001106","Cuprofen PLUS tablets (SSL International Plc)","dmd","PNC"
"21011000001101","Zamadol SR 50mg capsules (Mylan)","dmd","PNC"
"8982611000001106","Mandanol Infant paracetamol 120mg/5ml oral suspension (M & A Pharmachem Ltd)","dmd","PNC"
