"Code","Desc","Type","Comorb"
"9H90.","Depression annual review","read_v2","DEP"
"E1132","Recurrent major depressive episodes, moderate","read_v2","DEP"
"E1122","Single major depressive episode, moderate","read_v2","DEP"
"E1123","Single major depressive episode, severe, without psychosis","read_v2","DEP"
"E1121","Single major depressive episode, mild","read_v2","DEP"
"E291.","Prolonged depressive reaction","read_v2","DEP"
"Eu3y1","[X]Recurrent brief depressive episodes","read_v2","DEP"
"212S.","Depression resolved","read_v2","DEP"
"E0021","Senile dementia with depression","read_v2","DEP"
"Eu334","[X]Recurrent depressive disorder, currently in remission","read_v2","DEP"
"E113z","Recurrent major depressive episode NOS","read_v2","DEP"
"E1133","Recurrent major depressive episodes, severe, no psychosis","read_v2","DEP"
"E11y2","Atypical depressive disorder","read_v2","DEP"
"E0013","Presenile dementia with depression","read_v2","DEP"
"E1131","Recurrent major depressive episodes, mild","read_v2","DEP"
"Eu331","[X]Recurrent depressive disorder, current episode moderate","read_v2","DEP"
"Eu330","[X]Recurrent depressive disorder, current episode mild","read_v2","DEP"
"9H92.","Depression interim review","read_v2","DEP"
"8CAa.","Patient given advice about management of depression","read_v2","DEP"
"8HHq.","Referral for guided self-help for depression","read_v2","DEP"
"Eu920","[X]Depressive conduct disorder","read_v2","DEP"
"E1120","Single major depressive episode, unspecified","read_v2","DEP"
"E1130","Recurrent major depressive episodes, unspecified","read_v2","DEP"
"E290z","Brief depressive reaction NOS","read_v2","DEP"
"Eu33z","[X]Monopolar depression NOS","read_v2","DEP"
"9HA0.","On depression register","read_v2","DEP"
"E0043","Arteriosclerotic dementia with depression","read_v2","DEP"
"E1125","Single major depressive episode, partial or unspec remission","read_v2","DEP"
"9HA1.","Removed from depression register","read_v2","DEP"
"Eu33y","[X]Other recurrent depressive disorders","read_v2","DEP"
"E1136","Recurrent major depressive episodes, in full remission","read_v2","DEP"
"E1135","Recurrent major depressive episodes,partial/unspec remission","read_v2","DEP"
"E1126","Single major depressive episode, in full remission","read_v2","DEP"
"3004A","","read_v2","DEP"
"3004C","","read_v2","DEP"
"3004E","","read_v2","DEP"
"3000E","","read_v2","DEP"
"2962R","","read_v2","DEP"
"2962A","","read_v2","DEP"
"3004","","read_v2","DEP"
"2962E","","read_v2","DEP"
"2962B","","read_v2","DEP"
"2960A","","read_v2","DEP"
"3091N","","read_v2","DEP"
"7902D","","read_v2","DEP"
"3004B","","read_v2","DEP"
"3091P","","read_v2","DEP"
"3004P","","read_v2","DEP"
"3004M","","read_v2","DEP"
"XE0re","Depressed","read_ctv3","DEP"
"XM0CR","C/O - feeling depressed","read_ctv3","DEP"
"XM0CS","C/O - feeling unhappy","read_ctv3","DEP"
"XaImU","Symptoms of depression","read_ctv3","DEP"
"XaLG0","Depression resolved","read_ctv3","DEP"
"XaKEz","Patient given advice about management of depression","read_ctv3","DEP"
"XaL0r","Referral for guided self-help for depression","read_ctv3","DEP"
"XaK6d","Depression annual review","read_ctv3","DEP"
"XaK6e","Depression medication review","read_ctv3","DEP"
"XaK6f","Depression interim review","read_ctv3","DEP"
"XaJWh","On depression register","read_ctv3","DEP"
"XaJWi","Removed from depression register","read_ctv3","DEP"
"XE1Y0","Single major depressive episode","read_ctv3","DEP"
"X00SQ","Agitated depression","read_ctv3","DEP"
"X00SR","Endogenous depression","read_ctv3","DEP"
"X00SS","Endogenous depression first episode","read_ctv3","DEP"
"XE1Y1","Recurrent major depressive episodes","read_ctv3","DEP"
"XM1GC","Endogenous depression - recurrent","read_ctv3","DEP"
"X761L","Seasonal affective disorder","read_ctv3","DEP"
"X00SU","Masked depression","read_ctv3","DEP"
"X00Sb","Mixed anxiety and depressive disorder","read_ctv3","DEP"
"XE1YC","Neurotic depression reactive type","read_ctv3","DEP"
"XE1Zb","[X]Depressive episode, unspecified","read_ctv3","DEP"
"XE1ZY","[X]Severe depressive episode without psychotic symptoms","read_ctv3","DEP"
"XaCHr","[X] Single episode agitated depression without psychotic symptoms","read_ctv3","DEP"
"XaCHs","[X] Single episode major depression without psychotic symptoms","read_ctv3","DEP"
"XaCIs","[X]Mild depression","read_ctv3","DEP"
"XE1Za","[X]Other depressive episodes","read_ctv3","DEP"
"XaB9J","Depression NOS","read_ctv3","DEP"
"XE1Zc","[X]Recurrent depressive disorder","read_ctv3","DEP"
"E130.","Reactive depressive psychosis","read_ctv3","DEP"
"XE1Zd","[X]Recurrent depressive disorder, current episode severe without psychotic symptoms","read_ctv3","DEP"
"XaCHo","[X] Manic-depressive psychosis, depressed type without psychotic symptoms","read_ctv3","DEP"
"XE1Zf","[X]Recurrent depressive disorder, unspecified","read_ctv3","DEP"
"X00SO","Depressive disorder","read_ctv3","DEP"
"XE1Zh","[X]Other recurrent mood affective disorders","read_ctv3","DEP"
"Xa0wV","Recurrent brief depressive disorder","read_ctv3","DEP"
"XE1Zv","[X]Mild mental and behavioural disorders associated with the puerperium, not elsewhere classified","read_ctv3","DEP"
"X00TX","Depressive conduct disorder","read_ctv3","DEP"
"C1001","Non-insulin dependent diabetes mellitus","read_v2","DIB"
"C10..","Diabetes mellitus","read_v2","DIB"
"C10F.","Type 2 diabetes mellitus","read_v2","DIB"
"C1000","Insulin dependent diabetes mellitus","read_v2","DIB"
"F420.","Diabetic retinopathy","read_v2","DIB"
"C10FJ","Insulin treated Type 2 diabetes mellitus","read_v2","DIB"
"C10E.","Type 1 diabetes mellitus","read_v2","DIB"
"C108.","Insulin dependent diabetes mellitus","read_v2","DIB"
"C101.","Diabetes mellitus with ketoacidosis","read_v2","DIB"
"66A4.","Diabetic on oral treatment","read_v2","DIB"
"F3813","Diabetic amyotrophy","read_v2","DIB"
"F372.","Diabetic neuropathy","read_v2","DIB"
"66AJ.","Diabetic - poor control","read_v2","DIB"
"C104.","Diabetic nephropathy","read_v2","DIB"
"66AJ1","Brittle diabetes","read_v2","DIB"
"F4202","Preproliferative diabetic retinopathy","read_v2","DIB"
"F4201","Proliferative diabetic retinopathy","read_v2","DIB"
"F4204","Diabetic maculopathy","read_v2","DIB"
"C109.","Non-insulin dependent diabetes mellitus","read_v2","DIB"
"C1087","Insulin dependent diabetes mellitus with retinopathy","read_v2","DIB"
"C1088","Insulin dependent diabetes mellitus - poor control","read_v2","DIB"
"1434.","H/O: diabetes mellitus","read_v2","DIB"
"66A3.","Diabetic on diet only","read_v2","DIB"
"C106.","Diabetes mellitus with neuropathy","read_v2","DIB"
"C1097","Non-insulin dependent diabetes mellitus - poor control","read_v2","DIB"
"66A5.","Diabetic on insulin","read_v2","DIB"
"C10yy","Other specified diabetes mellitus with other spec comps","read_v2","DIB"
"F4203","Advanced diabetic maculopathy","read_v2","DIB"
"C10ED","Type 1 diabetes mellitus with nephropathy","read_v2","DIB"
"C10EM","Type 1 diabetes mellitus with ketoacidosis","read_v2","DIB"
"F4206","Non proliferative diabetic retinopathy","read_v2","DIB"
"F420z","Diabetic retinopathy NOS","read_v2","DIB"
"C10FC","Type 2 diabetes mellitus with nephropathy","read_v2","DIB"
"C10F5","Type 2 diabetes mellitus with gangrene","read_v2","DIB"
"66AI.","Diabetic - good control","read_v2","DIB"
"C104y","Other specified diabetes mellitus with renal complications","read_v2","DIB"
"C103.","Diabetes mellitus with ketoacidotic coma","read_v2","DIB"
"13L4.","Diabetic child","read_v2","DIB"
"C1096","Non-insulin-dependent diabetes mellitus with retinopathy","read_v2","DIB"
"C108F","Type I diabetes mellitus with diabetic cataract","read_v2","DIB"
"66AL.","Diabetic-uncooperative patient","read_v2","DIB"
"C109G","Type II diabetes mellitus with arthropathy","read_v2","DIB"
"C1090","Type 2 diabetes mellitus with renal complications","read_v2","DIB"
"C108J","Type 1 diabetes mellitus with neuropathic arthropathy","read_v2","DIB"
"C109J","Insulin treated Type II diabetes mellitus","read_v2","DIB"
"C10E7","Type 1 diabetes mellitus with retinopathy","read_v2","DIB"
"C10FM","Type 2 diabetes mellitus with persistent microalbuminuria","read_v2","DIB"
"C10FB","Type 2 diabetes mellitus with polyneuropathy","read_v2","DIB"
"C10F6","Type 2 diabetes mellitus with retinopathy","read_v2","DIB"
"C10EH","Type 1 diabetes mellitus with arthropathy","read_v2","DIB"
"C10E5","Type 1 diabetes mellitus with ulcer","read_v2","DIB"
"C10F0","Type 2 diabetes mellitus with renal complications","read_v2","DIB"
"C102.","Diabetes mellitus with hyperosmolar coma","read_v2","DIB"
"C1080","Type 1 diabetes mellitus with renal complications","read_v2","DIB"
"66AJz","Diabetic - poor control NOS","read_v2","DIB"
"C10N.","Secondary diabetes mellitus","read_v2","DIB"
"C106z","Diabetes mellitus NOS with neurological manifestation","read_v2","DIB"
"C10EP","Type 1 diabetes mellitus with exudative maculopathy","read_v2","DIB"
"C108B","Insulin dependent diabetes mellitus with mononeuropathy","read_v2","DIB"
"C109C","Type 2 diabetes mellitus with nephropathy","read_v2","DIB"
"C10FQ","Type 2 diabetes mellitus with exudative maculopathy","read_v2","DIB"
"C10F7","Type 2 diabetes mellitus - poor control","read_v2","DIB"
"C10FL","Type 2 diabetes mellitus with persistent proteinuria","read_v2","DIB"
"C1084","Unstable insulin dependent diabetes mellitus","read_v2","DIB"
"66AV.","Diabetic on insulin and oral treatment","read_v2","DIB"
"C1099","Non-insulin-dependent diabetes mellitus without complication","read_v2","DIB"
"C10EL","Type 1 diabetes mellitus with persistent microalbuminuria","read_v2","DIB"
"F4207","High risk proliferative diabetic retinopathy","read_v2","DIB"
"C1089","Insulin dependent diabetes maturity onset","read_v2","DIB"
"C107.","Diabetes mellitus with gangrene","read_v2","DIB"
"C10FN","Type 2 diabetes mellitus with ketoacidosis","read_v2","DIB"
"C105.","Diabetes mellitus with ophthalmic manifestation","read_v2","DIB"
"C10y.","Diabetes mellitus with other specified manifestation","read_v2","DIB"
"C1072","Diabetes mellitus, adult with gangrene","read_v2","DIB"
"C10A1","Malnutrition-related diabetes mellitus with ketoacidosis","read_v2","DIB"
"C10F2","Type 2 diabetes mellitus with neurological complications","read_v2","DIB"
"C105z","Diabetes mellitus NOS with ophthalmic manifestation","read_v2","DIB"
"C1094","Non-insulin dependent diabetes mellitus with ulcer","read_v2","DIB"
"C1041","Diabetes mellitus, adult onset, with renal manifestation","read_v2","DIB"
"C104z","Diabetes mellitus with nephropathy NOS","read_v2","DIB"
"C10E8","Type 1 diabetes mellitus - poor control","read_v2","DIB"
"C10FH","Type 2 diabetes mellitus with neuropathic arthropathy","read_v2","DIB"
"C10D.","Diabetes mellitus autosomal dominant type 2","read_v2","DIB"
"F3y0.","Diabetic mononeuropathy","read_v2","DIB"
"C10FF","Type 2 diabetes mellitus with peripheral angiopathy","read_v2","DIB"
"C101y","Other specified diabetes mellitus with ketoacidosis","read_v2","DIB"
"C100.","Diabetes mellitus with no mention of complication","read_v2","DIB"
"C10EE","Type 1 diabetes mellitus with hypoglycaemic coma","read_v2","DIB"
"C1061","Diabetes mellitus, adult onset, + neurological manifestation","read_v2","DIB"
"C1020","Diabetes mellitus, juvenile type, with hyperosmolar coma","read_v2","DIB"
"C1095","Non-insulin dependent diabetes mellitus with gangrene","read_v2","DIB"
"C10E9","Type 1 diabetes mellitus maturity onset","read_v2","DIB"
"C10EN","Type 1 diabetes mellitus with ketoacidotic coma","read_v2","DIB"
"C109H","Non-insulin dependent d m with neuropathic arthropathy","read_v2","DIB"
"C1051","Diabetes mellitus, adult onset, + ophthalmic manifestation","read_v2","DIB"
"Cyu20","[X]Other specified diabetes mellitus","read_v2","DIB"
"C108C","Insulin dependent diabetes mellitus with polyneuropathy","read_v2","DIB"
"C101z","Diabetes mellitus NOS with ketoacidosis","read_v2","DIB"
"C1030","Diabetes mellitus, juvenile type, with ketoacidotic coma","read_v2","DIB"
"C108E","Type I diabetes mellitus with hypoglycaemic coma","read_v2","DIB"
"C10E2","Type 1 diabetes mellitus with neurological complications","read_v2","DIB"
"C1021","Diabetes mellitus, adult onset, with hyperosmolar coma","read_v2","DIB"
"C10F3","Type II diabetes mellitus with multiple complications","read_v2","DIB"
"C10C.","Diabetes mellitus autosomal dominant","read_v2","DIB"
"C109D","Non-insulin dependent diabetes mellitus with hypoglyca coma","read_v2","DIB"
"C10M.","Lipoatrophic diabetes mellitus","read_v2","DIB"
"C10E4","Unstable type 1 diabetes mellitus","read_v2","DIB"
"66AK.","Diabetic - cooperative patient","read_v2","DIB"
"C1085","Insulin dependent diabetes mellitus with ulcer","read_v2","DIB"
"C109E","Type 2 diabetes mellitus with diabetic cataract","read_v2","DIB"
"C10FE","Type 2 diabetes mellitus with diabetic cataract","read_v2","DIB"
"C10E3","Insulin dependent diabetes mellitus with multiple complicat","read_v2","DIB"
"C109B","Non-insulin dependent diabetes mellitus with polyneuropathy","read_v2","DIB"
"C10z.","Diabetes mellitus with unspecified complication","read_v2","DIB"
"K01x1","Kimmelstiel - Wilson disease","read_v2","DIB"
"C1092","Type 2 diabetes mellitus with neurological complications","read_v2","DIB"
"C108y","Other specified diabetes mellitus with multiple comps","read_v2","DIB"
"C10EC","Type 1 diabetes mellitus with polyneuropathy","read_v2","DIB"
"C10FD","Type 2 diabetes mellitus with hypoglycaemic coma","read_v2","DIB"
"C10F1","Type 2 diabetes mellitus with ophthalmic complications","read_v2","DIB"
"C105y","Other specified diabetes mellitus with ophthalmic complicatn","read_v2","DIB"
"C10E0","Type 1 diabetes mellitus with renal complications","read_v2","DIB"
"C10E1","Type 1 diabetes mellitus with ophthalmic complications","read_v2","DIB"
"C10F9","Type 2 diabetes mellitus without complication","read_v2","DIB"
"C10F4","Type 2 diabetes mellitus with ulcer","read_v2","DIB"
"C1082","Type I diabetes mellitus with neurological complications","read_v2","DIB"
"C1081","Insulin-dependent diabetes mellitus with ophthalmic comps","read_v2","DIB"
"C10EF","Type 1 diabetes mellitus with diabetic cataract","read_v2","DIB"
"C1091","Non-insulin-dependent diabetes mellitus with ophthalm comps","read_v2","DIB"
"L1806","Pre-existing diabetes mellitus, non-insulin-dependent","read_v2","DIB"
"C109A","Type II diabetes mellitus with mononeuropathy","read_v2","DIB"
"L1805","Pre-existing diabetes mellitus, insulin-dependent","read_v2","DIB"
"C100z","Diabetes mellitus NOS with no mention of complication","read_v2","DIB"
"C10G.","Secondary pancreatic diabetes mellitus","read_v2","DIB"
"C10FP","Type 2 diabetes mellitus with ketoacidotic coma","read_v2","DIB"
"C1083","Insulin dependent diabetes mellitus with multiple complicatn","read_v2","DIB"
"Cyu2.","[X]Diabetes mellitus","read_v2","DIB"
"C10A.","Malnutrition-related diabetes mellitus","read_v2","DIB"
"C1010","Diabetes mellitus, juvenile type, with ketoacidosis","read_v2","DIB"
"C10EJ","Type 1 diabetes mellitus with neuropathic arthropathy","read_v2","DIB"
"C1011","Diabetes mellitus, adult onset, with ketoacidosis","read_v2","DIB"
"C109F","Type II diabetes mellitus with peripheral angiopathy","read_v2","DIB"
"C10EQ","Type 1 diabetes mellitus with gastroparesis","read_v2","DIB"
"L180X","Pre-existing diabetes mellitus, unspecified","read_v2","DIB"
"C108A","Insulin-dependent diabetes without complication","read_v2","DIB"
"C1074","NIDDM with peripheral circulatory disorder","read_v2","DIB"
"C108D","Insulin dependent diabetes mellitus with nephropathy","read_v2","DIB"
"C10FG","Type 2 diabetes mellitus with arthropathy","read_v2","DIB"
"C103y","Other specified diabetes mellitus with coma","read_v2","DIB"
"C1086","Insulin dependent diabetes mellitus with gangrene","read_v2","DIB"
"C106y","Other specified diabetes mellitus with neurological comps","read_v2","DIB"
"C1093","Non-insulin-dependent diabetes mellitus with multiple comps","read_v2","DIB"
"C108H","Type I diabetes mellitus with arthropathy","read_v2","DIB"
"C10EA","Type I diabetes mellitus without complication","read_v2","DIB"
"C10FA","Type 2 diabetes mellitus with mononeuropathy","read_v2","DIB"
"C1071","Diabetes mellitus, adult, + peripheral circulatory disorder","read_v2","DIB"
"C10y1","Diabetes mellitus, adult, + other specified manifestation","read_v2","DIB"
"C10FR","Type 2 diabetes mellitus with gastroparesis","read_v2","DIB"
